CustomerID,LastPurchaseDate,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
14375.0,2011-06-07 13:44:00,184,64,241.78,1,3,1,131,Others
14377.0,2011-06-01 13:32:00,190,6,350.25,1,1,2,112,Others
14379.0,2011-10-26 16:43:00,43,45,340.15000000000003,3,3,2,332,Others
14381.0,2011-10-18 17:10:00,51,56,202.68,2,3,1,231,Others
14382.0,2011-11-13 16:18:00,25,125,610.12,3,4,3,343,Others
14383.0,2011-11-01 15:53:00,37,51,1061.59,3,3,3,333,Others
14385.0,2011-11-30 15:36:00,8,14,202.11,4,1,1,411,Others
14386.0,2011-02-16 09:45:00,296,5,93.6,1,1,1,111,Churned Customers
14387.0,2011-11-07 12:29:00,32,125,1501.21,3,4,4,344,Others
14388.0,2011-11-29 13:32:00,9,171,2954.44,4,4,4,444,Best Customers
14389.0,2011-10-05 15:17:00,64,43,1014.46,2,3,3,233,Others
14390.0,2011-11-29 13:49:00,9,260,4226.97,4,4,4,444,Best Customers
14393.0,2011-05-05 18:16:00,217,5,67.95,1,1,1,111,Churned Customers
14395.0,2011-12-07 14:34:00,1,328,3157.01,4,4,4,444,Best Customers
14396.0,2011-10-05 16:09:00,64,69,451.09,2,3,2,232,Others
14397.0,2011-12-07 09:22:00,2,78,2310.86,4,3,4,434,Others
14400.0,2011-07-13 15:50:00,148,25,574.7,1,2,3,123,Others
14401.0,2011-12-05 13:30:00,3,177,3647.7799999999997,4,4,4,444,Best Customers
14403.0,2011-07-21 13:25:00,140,11,1069.31,2,1,3,213,Others
14404.0,2011-11-06 12:30:00,33,88,1211.37,3,3,3,333,Others
14406.0,2011-08-12 16:54:00,118,7,136.85,2,1,1,211,Others
14407.0,2011-08-24 14:02:00,106,63,1789.53,2,3,4,234,Others
14408.0,2011-11-29 11:41:00,10,102,2544.33,4,4,4,444,Best Customers
14409.0,2011-09-29 18:18:00,70,51,1989.5,2,3,4,234,Others
14410.0,2011-09-08 15:08:00,91,176,892.52,2,4,3,243,Others
14411.0,2011-02-02 10:56:00,310,8,640.2,1,1,3,113,Others
14412.0,2011-10-28 10:45:00,42,39,647.93,3,3,3,333,Others
14413.0,2010-12-12 13:37:00,361,21,112.75,1,2,1,121,Others
14414.0,2011-09-09 12:09:00,91,96,1457.18,2,4,4,244,Others
14415.0,2011-12-08 14:38:00,0,535,5367.18,4,4,4,444,Best Customers
14416.0,2011-11-17 15:22:00,21,14,490.22,3,1,2,312,Others
14418.0,2011-12-06 11:39:00,3,118,1810.2,4,4,4,444,Best Customers
14419.0,2011-11-29 11:22:00,10,199,1032.21,4,4,3,443,Others
14420.0,2011-09-01 18:07:00,98,29,387.52,2,2,2,222,Others
14421.0,2011-10-13 13:24:00,56,25,728.61,2,2,3,223,Others
14422.0,2011-12-09 11:26:00,0,203,3735.4900000000002,4,4,4,444,Best Customers
14423.0,2011-05-05 15:12:00,217,3,265.2,1,1,2,112,Others
14424.0,2011-11-22 11:48:00,17,1,322.08,4,1,2,412,Others
14426.0,2011-11-16 12:25:00,23,196,3802.37,3,4,4,344,Others
14427.0,2011-10-20 14:23:00,49,17,363.34000000000003,3,2,2,322,Others
14428.0,2011-12-02 13:17:00,6,114,861.13,4,4,3,443,Others
14431.0,2011-02-10 10:40:00,302,13,303.66,1,1,2,112,Others
14432.0,2011-11-30 08:04:00,9,372,2152.06,4,4,4,444,Best Customers
14434.0,2011-11-18 08:56:00,21,12,1372.8,3,1,3,313,Others
14436.0,2011-09-02 10:13:00,98,8,76.56,2,1,1,211,Others
14437.0,2010-12-09 09:27:00,365,5,63.0,1,1,1,111,Churned Customers
14438.0,2011-02-06 14:56:00,305,9,131.9,1,1,1,111,Churned Customers
14439.0,2011-01-24 11:39:00,319,23,1824.5,1,2,4,124,Others
14440.0,2011-12-01 15:42:00,7,44,1631.48,4,3,4,434,Others
14441.0,2011-12-09 09:07:00,0,39,1378.5900000000001,4,3,3,433,Others
14442.0,2011-05-19 11:36:00,204,37,677.47,1,2,3,123,Others
14443.0,2011-10-17 10:10:00,53,92,1384.25,2,4,3,243,Others
14446.0,2011-12-09 11:34:00,0,271,969.13,4,4,3,443,Others
14447.0,2011-11-21 08:28:00,18,69,1147.33,3,3,3,333,Others
14448.0,2011-11-30 13:50:00,8,19,365.40000000000003,4,2,2,422,Others
14449.0,2011-11-21 12:06:00,18,247,873.85,3,4,3,343,Others
14450.0,2011-06-12 10:46:00,180,40,483.25,1,3,2,132,Others
14451.0,2011-10-10 13:38:00,59,104,645.59,2,4,3,243,Others
14452.0,2011-11-29 12:06:00,10,53,196.89000000000001,4,3,1,431,Others
14453.0,2011-06-02 14:15:00,189,21,109.98,1,2,1,121,Others
14456.0,2011-12-04 13:59:00,4,924,2817.1,4,4,4,444,Best Customers
14457.0,2011-02-02 09:39:00,310,4,113.64,1,1,1,111,Churned Customers
14459.0,2011-07-07 13:35:00,154,33,1548.72,1,2,4,124,Others
14460.0,2011-08-21 14:19:00,109,16,434.34,2,2,2,222,Others
14461.0,2011-07-14 17:11:00,147,157,1603.51,1,4,4,144,Others
14462.0,2011-10-04 15:55:00,65,215,1682.6200000000001,2,4,4,244,Others
14463.0,2011-09-02 15:20:00,97,4,339.42,2,1,2,212,Others
14465.0,2011-04-07 12:38:00,246,115,967.27,1,4,3,143,Others
14466.0,2011-11-10 14:07:00,28,62,1608.55,3,3,4,334,Others
14467.0,2011-11-22 12:48:00,17,83,532.51,4,3,2,432,Others
14470.0,2011-11-28 10:31:00,11,34,334.59000000000003,4,2,2,422,Others
14472.0,2011-08-28 11:01:00,103,247,1587.34,2,4,4,244,Others
14473.0,2011-09-26 15:10:00,73,5,133.44000000000003,2,1,1,211,Others
14474.0,2011-10-24 13:26:00,45,14,240.06,3,1,1,311,Others
14475.0,2011-09-29 10:46:00,71,36,697.0500000000001,2,2,3,223,Others
14476.0,2011-03-27 15:39:00,256,16,205.75,1,2,1,121,Others
14477.0,2011-11-20 11:11:00,19,10,1309.6,3,1,3,313,Others
14479.0,2011-03-31 09:07:00,253,14,252.65,1,1,2,112,Others
14480.0,2011-11-28 16:35:00,10,12,262.55,4,1,2,412,Others
14481.0,2011-06-28 10:38:00,164,29,620.01,1,2,3,123,Others
14482.0,2011-11-21 13:14:00,17,129,1976.45,4,4,4,444,Best Customers
14483.0,2011-03-03 10:26:00,281,9,137.1,1,1,1,111,Churned Customers
14484.0,2011-10-20 14:11:00,49,14,321.92,3,1,2,312,Others
14485.0,2011-11-01 12:25:00,38,44,147.3,3,3,1,331,Others
14487.0,2011-11-13 12:17:00,26,128,977.18,3,4,3,343,Others
14488.0,2011-10-03 09:30:00,67,43,989.38,2,3,3,233,Others
14489.0,2011-05-16 14:51:00,206,30,463.38,1,2,2,122,Others
14491.0,2011-06-17 15:22:00,174,12,220.98,1,1,1,111,Churned Customers
14493.0,2011-12-02 16:14:00,6,110,2099.59,4,4,4,444,Best Customers
14494.0,2011-11-14 09:21:00,25,7,139.56,3,1,1,311,Others
14495.0,2011-10-20 12:28:00,50,6,123.8,3,1,1,311,Others
14496.0,2011-02-01 09:01:00,311,13,413.96000000000004,1,1,2,112,Others
14497.0,2011-02-03 17:01:00,308,21,335.52,1,2,2,122,Others
14498.0,2011-10-28 12:09:00,42,182,1639.27,3,4,4,344,Others
14499.0,2011-11-13 13:01:00,25,185,775.62,3,4,3,343,Others
14500.0,2011-09-12 16:45:00,87,5,293.1,2,1,2,212,Others
14501.0,2011-06-09 12:02:00,183,10,251.21,1,1,1,111,Churned Customers
14502.0,2011-11-20 11:50:00,19,575,1941.82,3,4,4,344,Others
14503.0,2011-12-06 13:30:00,2,151,3041.56,4,4,4,444,Best Customers
14504.0,2011-10-23 16:00:00,46,93,522.21,3,4,2,342,Others
14505.0,2011-11-22 15:45:00,16,733,5213.94,4,4,4,444,Best Customers
14506.0,2011-11-22 13:02:00,16,243,1303.3700000000001,4,4,3,443,Others
14507.0,2011-11-16 12:21:00,23,86,1181.68,3,3,3,333,Others
14508.0,2011-11-17 19:48:00,21,48,196.42000000000002,3,3,1,331,Others
14511.0,2011-11-28 17:05:00,10,64,1214.21,4,3,3,433,Others
14512.0,2011-06-05 12:39:00,187,19,175.63,1,2,1,121,Others
14513.0,2011-08-31 11:25:00,100,12,455.59000000000003,2,1,2,212,Others
14514.0,2011-10-09 16:05:00,60,60,878.7,2,3,3,233,Others
14515.0,2011-11-22 11:37:00,17,89,1870.89,4,3,4,434,Others
14517.0,2011-11-06 14:20:00,32,11,192.55,3,1,1,311,Others
14518.0,2011-10-06 14:43:00,63,14,148.92000000000002,2,1,1,211,Others
14520.0,2011-12-08 09:46:00,1,3,237.60000000000002,4,1,1,411,Others
14522.0,2011-11-15 13:24:00,23,17,974.54,3,2,3,323,Others
14523.0,2011-08-23 13:13:00,107,11,228.59,2,1,1,211,Others
14524.0,2011-11-08 12:29:00,31,172,1454.68,3,4,4,344,Others
14525.0,2011-11-20 11:37:00,19,257,3839.2,3,4,4,344,Others
14527.0,2011-12-07 12:19:00,2,668,4423.53,4,4,4,444,Best Customers
14528.0,2011-11-02 17:09:00,36,17,347.21999999999997,3,2,2,322,Others
14529.0,2011-10-10 15:27:00,59,210,584.39,2,4,3,243,Others
14530.0,2011-11-14 10:38:00,25,176,2305.31,3,4,4,344,Others
14532.0,2011-04-17 13:05:00,235,25,200.4,1,2,1,121,Others
14533.0,2011-11-15 12:05:00,24,61,1917.92,3,3,4,334,Others
14534.0,2011-12-07 12:19:00,2,454,3440.2000000000003,4,4,4,444,Best Customers
14535.0,2011-10-10 15:39:00,59,311,2579.89,2,4,4,244,Others
14536.0,2011-03-25 12:21:00,259,13,76.85000000000001,1,1,1,111,Churned Customers
14537.0,2011-10-13 10:54:00,57,10,355.56,2,1,2,212,Others
14538.0,2011-10-06 10:31:00,64,17,334.35,2,2,2,222,Others
14539.0,2011-11-24 09:50:00,15,31,520.48,4,2,2,422,Others
14540.0,2011-11-30 10:15:00,9,63,880.11,4,3,3,433,Others
14541.0,2011-10-12 10:08:00,58,103,1423.85,2,4,3,243,Others
14542.0,2011-06-07 08:19:00,185,5,103.25,1,1,1,111,Churned Customers
14543.0,2011-11-11 12:45:00,28,48,1978.99,3,3,4,334,Others
14544.0,2011-11-15 15:06:00,23,103,1851.3,3,4,4,344,Others
14546.0,2011-12-04 13:00:00,4,376,2370.54,4,4,4,444,Best Customers
14547.0,2011-12-06 11:06:00,3,329,3525.59,4,4,4,444,Best Customers
14548.0,2011-07-12 12:19:00,150,4,652.8,1,1,3,113,Others
14549.0,2011-02-01 13:47:00,310,51,232.54,1,3,1,131,Others
14550.0,2011-11-29 12:12:00,10,45,712.72,4,3,3,433,Others
14551.0,2011-11-21 13:36:00,17,8,148.23,4,1,1,411,Others
14552.0,2011-07-11 12:49:00,151,56,157.12,1,3,1,131,Others
14553.0,2011-11-20 13:20:00,18,106,549.32,3,4,2,342,Others
14554.0,2011-11-29 16:44:00,9,185,2101.9900000000002,4,4,4,444,Best Customers
14555.0,2011-10-13 16:24:00,56,19,324.14,2,2,2,222,Others
14557.0,2011-09-15 15:48:00,84,16,788.38,2,2,3,223,Others
14560.0,2011-12-02 15:22:00,6,42,977.67,4,3,3,433,Others
14561.0,2011-09-25 12:39:00,75,66,1034.41,2,3,3,233,Others
14562.0,2011-12-06 11:05:00,3,370,4055.12,4,4,4,444,Best Customers
14565.0,2011-09-05 09:07:00,95,117,2753.57,2,4,4,244,Others
14566.0,2011-08-21 11:05:00,110,4,1432.0,2,1,3,213,Others
14567.0,2011-10-14 10:21:00,56,31,1257.96,2,2,3,223,Others
14569.0,2011-12-08 14:58:00,0,10,202.49,4,1,1,411,Others
14570.0,2011-03-04 10:58:00,280,26,190.21,1,2,1,121,Others
14572.0,2011-12-06 14:40:00,2,246,2409.29,4,4,4,444,Best Customers
14573.0,2011-06-13 11:15:00,179,174,806.22,1,4,3,143,Others
14576.0,2010-12-02 17:51:00,371,1,35.400000000000006,1,1,1,111,Churned Customers
14577.0,2011-11-27 12:47:00,12,123,859.71,4,4,3,443,Others
14578.0,2011-12-06 17:18:00,2,24,168.63,4,2,1,421,Others
14581.0,2011-11-23 12:39:00,16,16,130.35,4,2,1,421,Others
14582.0,2011-10-30 11:56:00,40,5,94.21000000000001,3,1,1,311,Others
14583.0,2011-12-04 12:32:00,5,288,890.1,4,4,3,443,Others
14584.0,2011-06-23 18:33:00,168,90,834.96,1,3,3,133,Others
14585.0,2011-10-20 14:33:00,49,28,148.55,3,2,1,321,Others
14586.0,2011-03-08 10:04:00,276,19,237.36,1,2,1,121,Others
14587.0,2011-11-21 11:34:00,18,346,1286.74,3,4,3,343,Others
14591.0,2011-11-24 13:57:00,14,160,1258.14,4,4,3,443,Others
14592.0,2011-11-04 16:35:00,34,154,528.81,3,4,2,342,Others
14593.0,2011-11-18 12:48:00,21,144,451.79,3,4,2,342,Others
14594.0,2011-12-02 13:28:00,6,43,273.28,4,3,2,432,Others
14595.0,2011-11-20 12:12:00,19,94,1562.4,3,4,4,344,Others
14597.0,2011-11-28 13:13:00,10,47,883.15,4,3,3,433,Others
14598.0,2011-10-26 13:19:00,43,50,221.97,3,3,1,331,Others
14600.0,2011-02-07 09:48:00,305,15,236.43,1,1,1,111,Churned Customers
14601.0,2011-11-29 09:48:00,10,7,213.96,4,1,1,411,Others
14603.0,2011-03-10 10:27:00,274,2,660.0,1,1,3,113,Others
14606.0,2011-12-08 19:28:00,0,2442,8982.55,4,4,4,444,Best Customers
14607.0,2011-11-24 10:35:00,15,78,14769.5,4,3,4,434,Others
14608.0,2011-12-05 16:52:00,3,20,1785.15,4,2,4,424,Others
14609.0,2011-09-28 12:54:00,71,4,601.56,2,1,3,213,Others
14616.0,2011-04-11 09:54:00,242,3,406.08000000000004,1,1,2,112,Others
14618.0,2011-11-30 13:45:00,8,14,523.44,4,1,2,412,Others
14619.0,2011-04-08 07:37:00,245,13,263.74,1,1,2,112,Others
14620.0,2011-05-18 11:58:00,205,22,346.98,1,2,2,122,Others
14621.0,2011-12-08 16:22:00,0,84,1545.26,4,3,4,434,Others
14622.0,2011-06-08 12:42:00,184,19,288.78000000000003,1,2,2,122,Others
14623.0,2011-11-07 13:56:00,31,124,750.85,3,4,3,343,Others
14624.0,2011-10-13 13:44:00,56,13,225.85,2,1,1,211,Others
14625.0,2011-05-27 15:32:00,195,40,668.48,1,3,3,133,Others
14626.0,2011-11-16 10:37:00,23,107,2269.82,3,4,4,344,Others
14628.0,2011-09-09 14:58:00,90,17,411.71000000000004,2,2,2,222,Others
14629.0,2011-12-05 16:55:00,3,124,568.66,4,4,2,442,Others
14631.0,2011-10-20 11:17:00,50,39,974.08,3,3,3,333,Others
14632.0,2011-03-22 08:49:00,262,7,98.66,1,1,1,111,Churned Customers
14633.0,2011-03-18 17:07:00,265,14,235.4,1,1,1,111,Churned Customers
14636.0,2011-11-03 16:12:00,35,28,609.85,3,2,3,323,Others
14638.0,2011-10-20 10:10:00,50,11,269.6,3,1,2,312,Others
14639.0,2011-10-18 15:06:00,51,128,2243.29,2,4,4,244,Others
14640.0,2011-11-15 13:07:00,23,91,1729.5800000000002,3,3,4,334,Others
14641.0,2011-11-18 10:42:00,21,7,110.46,3,1,1,311,Others
14642.0,2011-10-12 11:08:00,58,2,96.12,2,1,1,211,Others
14643.0,2011-06-22 14:41:00,169,30,646.11,1,2,3,123,Others
14644.0,2011-10-03 08:30:00,67,21,470.66,2,2,2,222,Others
14645.0,2011-07-06 09:15:00,156,27,438.14,1,2,2,122,Others
14646.0,2011-12-08 12:12:00,1,1948,262583.42,4,4,4,444,Best Customers
14647.0,2011-05-22 13:40:00,200,28,243.22,1,2,1,121,Others
14649.0,2011-12-05 12:30:00,4,174,1243.44,4,4,3,443,Others
14651.0,2011-10-03 15:52:00,66,93,561.15,2,4,2,242,Others
14652.0,2011-09-23 14:21:00,76,27,94.28,2,2,1,221,Others
14653.0,2011-12-08 13:45:00,0,207,1491.55,4,4,4,444,Best Customers
14655.0,2011-12-01 16:28:00,7,48,1917.28,4,3,4,434,Others
14656.0,2011-06-23 13:51:00,168,75,240.95000000000002,1,3,1,131,Others
14657.0,2011-11-22 12:47:00,17,115,707.37,4,4,3,443,Others
14658.0,2011-12-04 15:35:00,4,21,110.60000000000001,4,2,1,421,Others
14659.0,2011-12-01 12:17:00,8,233,2302.78,4,4,4,444,Best Customers
14660.0,2011-09-14 11:34:00,86,27,256.24,2,2,2,222,Others
14661.0,2011-11-13 11:51:00,26,3,41.05,3,1,1,311,Others
14662.0,2011-11-11 12:13:00,28,146,663.02,3,4,3,343,Others
14664.0,2011-11-20 10:59:00,19,94,568.24,3,4,2,342,Others
14665.0,2011-10-10 09:14:00,60,74,1572.35,2,3,4,234,Others
14666.0,2011-11-15 12:57:00,23,13,175.35,3,1,1,311,Others
14667.0,2011-11-29 11:30:00,10,502,7872.95,4,4,4,444,Best Customers
14669.0,2011-04-12 11:43:00,241,155,1094.44,1,4,3,143,Others
14670.0,2011-03-04 14:13:00,279,122,403.58,1,4,2,142,Others
14672.0,2011-04-19 10:19:00,234,54,644.85,1,3,3,133,Others
14673.0,2011-12-06 14:31:00,2,74,1736.4,4,3,4,434,Others
14675.0,2011-11-23 12:58:00,15,92,523.8,4,4,2,442,Others
14676.0,2011-11-08 13:29:00,30,41,2412.2400000000002,3,3,4,334,Others
14680.0,2011-11-14 16:59:00,24,255,28388.71,3,4,4,344,Others
14681.0,2011-09-29 15:52:00,70,3,120.0,2,1,1,211,Others
14682.0,2011-06-05 12:12:00,187,2,52.0,1,1,1,111,Churned Customers
14684.0,2011-11-14 11:33:00,25,384,1176.73,3,4,3,343,Others
14687.0,2011-08-25 11:59:00,106,15,628.38,2,1,3,213,Others
14688.0,2011-12-02 12:26:00,7,310,5416.57,4,4,4,444,Best Customers
14689.0,2011-05-15 11:22:00,208,12,104.85,1,1,1,111,Churned Customers
14690.0,2011-10-26 15:39:00,43,45,316.05,3,3,2,332,Others
14691.0,2011-11-09 12:30:00,30,68,1983.98,3,3,4,334,Others
14692.0,2011-07-25 15:08:00,136,66,558.55,2,3,2,232,Others
14693.0,2011-03-20 12:50:00,264,7,45.4,1,1,1,111,Churned Customers
14696.0,2011-12-05 13:43:00,3,122,1917.3,4,4,4,444,Best Customers
14697.0,2011-05-05 15:39:00,217,19,163.76,1,2,1,121,Others
14698.0,2011-12-08 12:26:00,1,186,1070.06,4,4,3,443,Others
14699.0,2011-05-09 14:54:00,213,8,109.13000000000001,1,1,1,111,Churned Customers
14700.0,2011-11-07 14:40:00,31,105,2029.65,3,4,4,344,Others
14701.0,2011-11-29 12:38:00,10,297,1725.8700000000001,4,4,4,444,Best Customers
14702.0,2011-12-08 19:29:00,0,288,2403.64,4,4,4,444,Best Customers
14703.0,2011-11-25 09:23:00,14,22,318.17,4,2,2,422,Others
14704.0,2011-11-20 12:20:00,19,378,1349.6100000000001,3,4,3,343,Others
14705.0,2011-05-25 12:39:00,198,1,179.0,1,1,1,111,Churned Customers
14708.0,2011-12-07 08:21:00,2,25,847.77,4,2,3,423,Others
14709.0,2011-11-24 15:41:00,14,174,4480.54,4,4,4,444,Best Customers
14710.0,2011-11-25 14:53:00,13,131,548.28,4,4,2,442,Others
14711.0,2011-11-29 14:58:00,9,316,1879.35,4,4,4,444,Best Customers
14712.0,2011-11-10 12:59:00,28,24,891.57,3,2,3,323,Others
14713.0,2011-11-30 16:26:00,8,321,2390.31,4,4,4,444,Best Customers
14714.0,2011-11-15 13:07:00,23,8,127.53999999999999,3,1,1,311,Others
14715.0,2011-11-15 12:10:00,24,64,758.73,3,3,3,333,Others
14716.0,2011-10-27 17:29:00,42,50,313.78,3,3,2,332,Others
14719.0,2011-12-08 12:43:00,1,223,1471.18,4,4,4,444,Best Customers
14720.0,2011-12-04 12:02:00,5,26,443.16,4,2,2,422,Others
14722.0,2011-07-15 14:58:00,146,25,162.07,1,2,1,121,Others
14723.0,2011-11-29 15:23:00,9,248,1043.4,4,4,3,443,Others
14725.0,2011-11-15 12:42:00,24,40,572.9300000000001,3,3,3,333,Others
14727.0,2011-03-10 14:45:00,273,7,116.03,1,1,1,111,Churned Customers
14729.0,2010-12-01 12:43:00,373,69,290.79,1,3,2,132,Others
14730.0,2011-12-08 14:39:00,0,428,1576.56,4,4,4,444,Best Customers
14731.0,2011-10-23 15:54:00,46,43,359.57,3,3,2,332,Others
14732.0,2011-12-01 14:34:00,7,127,2297.19,4,4,4,444,Best Customers
14733.0,2011-11-23 15:39:00,15,169,7803.36,4,4,4,444,Best Customers
14735.0,2011-12-06 12:09:00,3,164,5082.54,4,4,4,444,Best Customers
14737.0,2011-12-06 10:16:00,3,15,909.55,4,1,3,413,Others
14738.0,2011-10-28 08:56:00,42,50,1243.5,3,3,3,333,Others
14739.0,2011-12-05 16:54:00,3,59,3870.48,4,3,4,434,Others
14740.0,2011-05-26 18:17:00,196,83,1283.86,1,3,3,133,Others
14741.0,2011-11-28 08:48:00,11,57,1363.94,4,3,3,433,Others
14744.0,2011-11-23 12:51:00,15,24,1076.48,4,2,3,423,Others
14745.0,2011-08-19 10:05:00,112,67,1188.46,2,3,3,233,Others
14747.0,2011-04-04 14:09:00,248,11,176.95000000000002,1,1,1,111,Churned Customers
14748.0,2011-11-10 18:33:00,28,86,1352.15,3,3,3,333,Others
14752.0,2011-10-27 11:55:00,43,5,389.64,3,1,2,312,Others
14753.0,2011-09-13 14:50:00,86,28,526.75,2,2,2,222,Others
14754.0,2011-10-26 12:01:00,44,39,608.3,3,3,3,333,Others
14755.0,2011-11-30 11:24:00,9,196,4205.53,4,4,4,444,Best Customers
14756.0,2011-11-24 18:13:00,14,33,607.96,4,2,3,423,Others
14757.0,2011-09-25 14:36:00,74,18,395.5,2,2,2,222,Others
14758.0,2011-07-18 08:21:00,144,43,749.26,1,3,3,133,Others
14759.0,2011-12-05 12:03:00,4,70,1073.07,4,3,3,433,Others
14760.0,2011-02-15 16:27:00,296,5,89.2,1,1,1,111,Churned Customers
14761.0,2011-10-12 12:10:00,58,11,255.9,2,1,2,212,Others
14762.0,2011-03-21 08:20:00,263,21,300.52,1,2,2,122,Others
14764.0,2011-10-24 11:54:00,46,6,278.3,3,1,2,312,Others
14765.0,2011-11-10 19:53:00,28,36,180.76,3,2,1,321,Others
14766.0,2011-12-01 16:05:00,7,128,2355.22,4,4,4,444,Best Customers
14768.0,2011-11-22 12:54:00,16,5,192.60000000000002,4,1,1,411,Others
14769.0,2011-12-07 10:24:00,2,976,9106.1,4,4,4,444,Best Customers
14770.0,2011-04-21 14:21:00,231,42,652.97,1,3,3,133,Others
14772.0,2011-08-19 15:04:00,111,8,126.50999999999999,2,1,1,211,Others
14775.0,2011-10-12 15:27:00,57,60,1011.9,2,3,3,233,Others
14776.0,2011-10-19 15:34:00,50,117,2538.3,3,4,4,344,Others
14778.0,2011-08-04 15:23:00,126,33,691.0600000000001,2,2,3,223,Others
14779.0,2011-03-04 12:42:00,280,30,187.55,1,2,1,121,Others
14780.0,2011-10-16 12:46:00,54,25,400.88,2,2,2,222,Others
14782.0,2011-01-24 11:12:00,319,6,200.10000000000002,1,1,1,111,Churned Customers
14784.0,2011-11-13 13:30:00,25,14,250.04000000000002,3,1,1,311,Others
14785.0,2011-11-29 13:21:00,9,3,77.4,4,1,1,411,Others
14788.0,2011-12-02 17:06:00,6,29,607.74,4,2,3,423,Others
14789.0,2011-11-11 08:59:00,28,6,197.64,3,1,1,311,Others
14790.0,2011-11-23 09:28:00,16,45,660.0600000000001,4,3,3,433,Others
14792.0,2011-10-07 09:19:00,63,2,6.2,2,1,1,211,Others
14793.0,2011-11-18 14:50:00,20,14,228.99,3,1,1,311,Others
14794.0,2011-12-07 10:11:00,2,68,1060.06,4,3,3,433,Others
14795.0,2011-06-26 13:04:00,165,1,4.25,1,1,1,111,Churned Customers
14796.0,2011-12-08 15:31:00,0,1100,7663.79,4,4,4,444,Best Customers
14798.0,2011-10-18 10:58:00,52,12,173.74,2,1,1,211,Others
14799.0,2011-10-19 16:16:00,50,7,53.6,3,1,1,311,Others
14800.0,2011-10-23 12:46:00,47,366,3895.34,3,4,4,344,Others
14801.0,2011-10-09 15:24:00,60,56,184.64,2,3,1,231,Others
14803.0,2011-06-30 13:58:00,161,41,646.65,1,3,3,133,Others
14804.0,2011-12-01 11:20:00,8,9,224.82,4,1,1,411,Others
14805.0,2011-11-24 16:20:00,14,28,296.45,4,2,2,422,Others
14806.0,2011-09-25 15:32:00,74,10,184.44,2,1,1,211,Others
14808.0,2011-10-31 12:21:00,39,212,2119.62,3,4,4,344,Others
14810.0,2011-10-30 11:19:00,40,250,2038.08,3,4,4,344,Others
14813.0,2010-12-05 11:57:00,369,26,113.48,1,2,1,121,Others
14815.0,2011-11-03 11:36:00,36,53,778.5,3,3,3,333,Others
14816.0,2011-05-26 13:16:00,196,1,11.9,1,1,1,111,Churned Customers
14817.0,2011-05-23 13:35:00,199,60,990.44,1,3,3,133,Others
14818.0,2011-09-27 11:01:00,73,42,540.05,2,3,2,232,Others
14819.0,2011-10-06 13:41:00,63,12,221.07,2,1,1,211,Others
14820.0,2011-11-18 15:41:00,20,25,423.79,3,2,2,322,Others
14821.0,2010-12-08 08:43:00,366,2,48.800000000000004,1,1,1,111,Churned Customers
14823.0,2011-06-12 13:12:00,179,59,217.18,1,3,1,131,Others
14824.0,2011-11-29 14:20:00,9,29,1127.71,4,2,3,423,Others
14825.0,2011-12-06 11:38:00,3,114,1985.21,4,4,4,444,Best Customers
14828.0,2011-05-27 10:16:00,196,13,1636.56,1,1,4,114,Others
14829.0,2011-11-10 16:16:00,28,42,697.55,3,3,3,333,Others
14830.0,2011-10-17 14:29:00,52,38,188.88,2,3,1,231,Others
14834.0,2011-11-22 10:30:00,17,56,1378.3,4,3,3,433,Others
14836.0,2011-11-29 16:45:00,9,6,102.44999999999999,4,1,1,411,Others
14837.0,2011-09-11 10:58:00,89,108,1649.5,2,4,4,244,Others
14840.0,2011-03-17 12:00:00,267,4,62.85,1,1,1,111,Churned Customers
14841.0,2011-10-17 15:03:00,52,122,2832.36,2,4,4,244,Others
14842.0,2011-10-27 12:37:00,43,129,2274.04,3,4,4,344,Others
14844.0,2011-10-07 10:41:00,63,115,2881.51,2,4,4,244,Others
14847.0,2011-07-14 10:52:00,148,10,218.4,1,1,1,111,Churned Customers
14849.0,2011-11-18 10:58:00,21,364,7271.59,3,4,4,344,Others
14850.0,2011-02-01 11:21:00,311,20,317.25,1,2,2,122,Others
14851.0,2011-11-16 14:20:00,22,26,479.55,3,2,2,322,Others
14852.0,2011-10-12 13:20:00,57,129,2567.94,2,4,4,244,Others
14853.0,2011-11-15 16:56:00,23,5,88.5,3,1,1,311,Others
14854.0,2011-09-22 17:00:00,77,119,2516.38,2,4,4,244,Others
14855.0,2011-08-12 14:02:00,118,11,266.15,2,1,2,212,Others
14856.0,2011-11-03 14:53:00,35,58,1019.78,3,3,3,333,Others
14857.0,2011-10-11 09:23:00,59,48,931.17,2,3,3,233,Others
14859.0,2011-11-27 11:18:00,12,53,1231.3400000000001,4,3,3,433,Others
14860.0,2011-11-20 14:17:00,18,11,170.32,3,1,1,311,Others
14861.0,2011-10-18 12:54:00,51,6,125.79,2,1,1,211,Others
